dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.566525,1.933694,3.282677,0.946436,0.063096,0.080869,1.290922
0.020000,2.571701,1.951927,3.301630,0.947680,0.062206,-0.044470,1.297473
0.020000,2.576764,1.970215,3.320606,0.948802,0.056115,-0.304581,1.303953
0.020000,2.581714,1.988552,3.339600,0.949663,0.043068,-0.652315,1.310359
0.020000,2.586548,2.006928,3.358601,0.950067,0.020160,-1.145412,1.316690
0.020000,2.591267,2.025333,3.377601,0.949999,-0.003366,-1.176330,1.322942
0.020000,2.595868,2.043756,3.396590,0.949447,-0.027598,-1.211584,1.329114
0.020000,2.600352,2.062188,3.415559,0.948464,-0.049186,-1.079383,1.335203
0.020000,2.604718,2.080618,3.434500,0.947012,-0.072591,-1.170267,1.341209
0.020000,2.608965,2.099036,3.453401,0.945090,-0.096104,-1.175629,1.347130
0.020000,2.613093,2.117433,3.472255,0.942696,-0.119713,-1.180452,1.352963
0.020000,2.617102,2.135797,3.491052,0.939827,-0.143407,-1.184707,1.358708
0.020000,2.620993,2.154118,3.509781,0.936484,-0.167174,-1.188367,1.364363
0.020000,2.624766,2.172386,3.528435,0.932664,-0.191002,-1.191406,1.369927
0.020000,2.628420,2.190590,3.547002,0.928366,-0.214878,-1.193802,1.375399
0.020000,2.631958,2.208720,3.565474,0.923591,-0.238789,-1.195535,1.380778
0.020000,2.635379,2.226765,3.583841,0.918336,-0.262721,-1.196585,1.386063
0.020000,2.638685,2.244715,3.602093,0.912603,-0.286660,-1.196938,1.391253
0.020000,2.641877,2.262560,3.620220,0.906391,-0.310591,-1.196580,1.396348
0.020000,2.644955,2.280288,3.638214,0.899680,-0.335580,-1.249428,1.401347
0.020000,2.647922,2.297889,3.656063,0.892463,-0.360839,-1.262959,1.406249
0.020000,2.650779,2.315353,3.673759,0.884807,-0.382807,-1.098415,1.411053
0.020000,2.653527,2.332669,3.691292,0.876636,-0.408511,-1.285187,1.415761
0.020000,2.656168,2.349826,3.708651,0.867962,-0.433742,-1.261563,1.420370
0.020000,2.658704,2.366815,3.725828,0.858839,-0.456133,-1.119541,1.424880
0.020000,2.661136,2.383623,3.742812,0.849173,-0.483275,-1.357118,1.429292
0.020000,2.663467,2.400243,3.759594,0.839130,-0.502146,-0.943513,1.433605
0.020000,2.665700,2.416670,3.776173,0.828913,-0.510895,-0.437460,1.437822
0.020000,2.667837,2.432902,3.792544,0.818590,-0.516149,-0.262719,1.441942
0.020000,2.669882,2.448938,3.808710,0.808297,-0.514652,0.074843,1.445970
0.020000,2.671837,2.464777,3.824669,0.797962,-0.516721,-0.103413,1.449906
0.020000,2.673707,2.480417,3.840421,0.787589,-0.518644,-0.096147,1.453752
0.020000,2.675493,2.495858,3.855965,0.777181,-0.520421,-0.088898,1.457511
0.020000,2.677198,2.511098,3.871300,0.766740,-0.522055,-0.081676,1.461184
0.020000,2.678826,2.526135,3.886425,0.756269,-0.523545,-0.074492,1.464773
0.020000,2.680378,2.540970,3.901340,0.745771,-0.524892,-0.067355,1.468279
0.020000,2.681858,2.555600,3.916045,0.735249,-0.526097,-0.060274,1.471704
0.020000,2.683268,2.570025,3.930540,0.724706,-0.527163,-0.053257,1.475050
0.020000,2.684610,2.584245,3.944822,0.714144,-0.528089,-0.046310,1.478318
0.020000,2.685887,2.598258,3.958893,0.703523,-0.531033,-0.147220,1.481510
0.020000,2.687101,2.612062,3.972751,0.692886,-0.531845,-0.040587,1.484627
0.020000,2.688255,2.625659,3.986396,0.682272,-0.530722,0.056147,1.487671
0.020000,2.689350,2.639045,3.999827,0.671558,-0.535706,-0.249199,1.490642
0.020000,2.690389,2.652222,4.013045,0.660894,-0.533214,0.124621,1.493543
0.020000,2.691374,2.665188,4.026048,0.650149,-0.537240,-0.201324,1.496373
0.020000,2.692308,2.677943,4.038837,0.639452,-0.534862,0.118889,1.499136
0.020000,2.693191,2.690484,4.051410,0.628636,-0.540793,-0.296555,1.501832
0.020000,2.694026,2.702814,4.063768,0.617888,-0.537387,0.170318,1.504462
0.020000,2.694816,2.714930,4.075910,0.607109,-0.538932,-0.077228,1.507027
0.020000,2.695561,2.726832,4.087835,0.596249,-0.543033,-0.205083,1.509528
0.020000,2.696263,2.738519,4.099543,0.585421,-0.541396,0.081885,1.511966
0.020000,2.696925,2.749992,4.111035,0.574575,-0.542289,-0.044656,1.514343
0.020000,2.697548,2.761248,4.122309,0.563707,-0.543383,-0.054709,1.516659
0.020000,2.698134,2.772289,4.133365,0.552820,-0.544367,-0.049230,1.518916
0.020000,2.698684,2.783114,4.144204,0.541915,-0.545243,-0.043798,1.521114
0.020000,2.699200,2.793721,4.154823,0.530995,-0.546012,-0.038417,1.523254
0.020000,2.699684,2.804111,4.165225,0.520061,-0.546673,-0.033088,1.525338
0.020000,2.700136,2.814283,4.175407,0.509117,-0.547230,-0.027812,1.527365
0.020000,2.700559,2.824238,4.185370,0.498163,-0.547682,-0.022594,1.529337
0.020000,2.700953,2.833973,4.195114,0.487187,-0.548814,-0.056612,1.531254
0.020000,2.701321,2.843489,4.204637,0.476163,-0.551200,-0.119317,1.533118
0.020000,2.701663,2.852787,4.213941,0.465182,-0.549037,0.108181,1.534928
0.020000,2.701981,2.861865,4.223025,0.454200,-0.549083,-0.002305,1.536687
