dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.390128,2.948994,5.387543,0.348933,-0.633758,0.005279,1.555078
0.020000,3.390230,2.955718,5.394268,0.336261,-0.633588,0.008486,1.556167
0.020000,3.390321,2.962190,5.400740,0.323594,-0.633355,0.011689,1.557213
0.020000,3.390402,2.968408,5.406959,0.310933,-0.633057,0.014884,1.558215
0.020000,3.390474,2.974373,5.412924,0.298279,-0.632695,0.018072,1.559173
0.020000,3.390538,2.980085,5.418637,0.285633,-0.632270,0.021251,1.560089
0.020000,3.390594,2.985545,5.424097,0.272998,-0.631782,0.024419,1.560961
0.020000,3.390643,2.990752,5.429304,0.260373,-0.631231,0.027576,1.561792
0.020000,3.390686,2.995706,5.434259,0.247713,-0.633004,-0.088666,1.562580
0.020000,3.390723,3.000408,5.438960,0.235077,-0.631790,0.060672,1.563327
0.020000,3.390755,3.004857,5.443410,0.222481,-0.629842,0.097441,1.564032
0.020000,3.390782,3.009055,5.447607,0.209879,-0.630062,-0.011019,1.564695
0.020000,3.390804,3.012999,5.451552,0.197213,-0.633309,-0.162373,1.565318
0.020000,3.390824,3.016692,5.455245,0.184655,-0.627888,0.271096,1.565900
0.020000,3.390839,3.020132,5.458685,0.172010,-0.632285,-0.219858,1.566441
0.020000,3.390853,3.023321,5.461874,0.159439,-0.628534,0.187549,1.566943
0.020000,3.390863,3.026259,5.464812,0.146897,-0.627098,0.071798,1.567403
0.020000,3.390872,3.028954,5.467507,0.134786,-0.605528,1.078472,1.567826
0.020000,3.390879,3.031416,5.469969,0.123089,-0.584850,1.033918,1.568211
0.020000,3.390884,3.033657,5.472210,0.112028,-0.553066,1.589202,1.568562
0.020000,3.390888,3.035686,5.474239,0.101454,-0.528703,1.218150,1.568879
0.020000,3.390891,3.037513,5.476066,0.091360,-0.504691,1.200605,1.569164
0.020000,3.390894,3.039150,5.477703,0.081857,-0.475144,1.477356,1.569419
0.020000,3.390896,3.040608,5.479161,0.072873,-0.449226,1.295872,1.569646
0.020000,3.390897,3.041895,5.480448,0.064391,-0.424085,1.257045,1.569847
0.020000,3.390898,3.043023,5.481577,0.056407,-0.399232,1.242681,1.570023
0.020000,3.390899,3.044003,5.482556,0.048990,-0.370810,1.421088,1.570175
0.020000,3.390899,3.044845,5.483398,0.042095,-0.344742,1.303420,1.570306
